t,hour,customer_id,category,uid,qty,cause
298,9,66,Bakery and Bread,,3,budget
298,9,66,Beverages (Non-Alcoholic),,1,budget
298,9,231,Fresh Produce,,3,outside
298,9,236,Bakery and Bread,,6,outside
298,9,236,Dairy and Eggs,,12,outside
298,9,236,Frozen Foods,FF-FVG-008,2,stockout
298,9,236,Frozen Foods,FF-ICE-009,2,budget
298,9,236,Beverages (Non-Alcoholic),,6,budget
298,9,236,Seafood,,2,budget
298,9,236,Personal Care and Health,,1,budget
298,9,236,Snacks and Confectionery,,1,budget
298,10,71,Pantry Staples and Packaged Goods,,2,outside
298,10,71,Frozen Foods,,2,outside
298,10,96,Frozen Foods,,4,outside
298,10,96,Personal Care and Health,PH-VIT-011,1,budget
298,10,96,Seafood,,1,budget
298,10,96,Meat and Poultry,,1,budget
298,10,96,Snacks and Confectionery,,1,budget
298,10,96,Household and Cleaning Supplies,,1,budget
298,10,152,Snacks and Confectionery,,1,outside
298,10,152,Seafood,,1,outside
298,10,152,Alcoholic Beverages,AB-SPI-010,1,budget
298,10,181,Beverages (Non-Alcoholic),,4,outside
298,10,181,Fresh Produce,,6,outside
298,10,181,Meat and Poultry,,4,outside
298,10,181,Seafood,SF-SPR-004,2,budget
298,10,181,Snacks and Confectionery,,1,budget
298,10,181,Personal Care and Health,,1,budget
298,10,181,Household and Cleaning Supplies,,1,budget
298,10,193,Dairy and Eggs,,9,outside
298,10,193,Snacks and Confectionery,,1,outside
298,10,193,Pantry Staples and Packaged Goods,,4,outside
298,10,193,Beverages (Non-Alcoholic),,2,outside
298,10,193,Fresh Produce,,3,outside
298,10,220,Bakery and Bread,,1,outside
298,10,220,Pantry Staples and Packaged Goods,PP-CNG-006,4,budget
298,10,220,Personal Care and Health,,1,budget
298,10,220,Seafood,,2,budget
298,10,220,Snacks and Confectionery,,1,budget
298,10,249,Meat and Poultry,,1,outside
298,10,249,Frozen Foods,,1,outside
298,10,250,Meat and Poultry,,7,outside
298,10,250,Bakery and Bread,,5,outside
298,10,250,Frozen Foods,,2,outside
298,10,254,Beverages (Non-Alcoholic),BN-JUI-006,5,budget
298,10,254,Seafood,,2,budget
298,10,254,Snacks and Confectionery,,2,budget
298,10,254,Fresh Produce,,11,budget
298,10,254,Dairy and Eggs,,13,budget
298,10,254,Meat and Poultry,,2,budget
298,10,254,Bakery and Bread,,7,budget
298,10,254,Pantry Staples and Packaged Goods,,3,budget
298,10,254,Frozen Foods,,1,budget
298,11,11,Pantry Staples and Packaged Goods,,2,outside
298,11,11,Seafood,SF-SPR-009,1,budget
298,11,11,Meat and Poultry,,2,budget
298,11,11,Frozen Foods,,2,budget
298,11,11,Snacks and Confectionery,,1,budget
298,11,11,Beverages (Non-Alcoholic),,2,budget
298,11,50,Meat and Poultry,,3,outside
298,11,50,Beverages (Non-Alcoholic),,2,outside
298,11,50,Frozen Foods,,3,outside
298,11,50,Snacks and Confectionery,SC-CHO-010,1,budget
298,11,68,Fresh Produce,,1,outside
298,11,68,Dairy and Eggs,DE-MIL-009,11,budget
298,11,68,Snacks and Confectionery,,2,budget
298,11,68,Bakery and Bread,,6,budget
298,11,68,Beverages (Non-Alcoholic),,6,budget
298,11,68,Frozen Foods,,7,budget
298,11,68,Pantry Staples and Packaged Goods,,14,budget
298,11,68,Meat and Poultry,,3,budget
298,11,68,Seafood,,2,budget
298,11,68,Personal Care and Health,,1,budget
298,11,91,Bakery and Bread,,6,outside
298,11,91,Seafood,,2,outside
298,11,91,Snacks and Confectionery,,1,outside
298,11,91,Frozen Foods,,1,outside
298,11,137,Bakery and Bread,BB-PAS-008,1,stockout
298,11,137,Bakery and Bread,BB-BKG-007,1,budget
298,11,137,Meat and Poultry,,1,budget
298,11,172,Pantry Staples and Packaged Goods,PP-PAS-011,5,stockout
298,11,172,Pantry Staples and Packaged Goods,PP-CNG-007,3,stockout
298,11,172,Pantry Staples and Packaged Goods,PP-CNG-004,3,budget
298,11,172,Seafood,,2,budget
298,11,172,Snacks and Confectionery,,1,budget
298,11,256,Bakery and Bread,BB-FBR-009,4,stockout
298,11,256,Bakery and Bread,BB-PAS-008,4,budget
298,11,256,Personal Care and Health,,1,budget
298,12,32,Meat and Poultry,,4,outside
298,12,32,Frozen Foods,,4,outside
298,12,32,Alcoholic Beverages,AB-WIN-002,1,budget
298,12,49,Bakery and Bread,,5,outside
298,12,49,Fresh Produce,,6,outside
298,12,49,Snacks and Confectionery,SC-NUT-002,1,stockout
298,12,49,Personal Care and Health,PH-VIT-012,1,budget
298,12,109,Bakery and Bread,BB-PAS-008,3,stockout
298,12,109,Bakery and Bread,BB-FBR-009,3,budget
298,12,109,Beverages (Non-Alcoholic),,4,budget
298,12,109,Pantry Staples and Packaged Goods,,6,budget
298,12,109,Frozen Foods,,4,budget
298,12,109,Fresh Produce,,5,budget
298,12,109,Meat and Poultry,,2,budget
298,12,109,Seafood,,1,budget
298,12,143,Frozen Foods,,12,outside
298,12,143,Fresh Produce,,8,outside
298,12,143,Pantry Staples and Packaged Goods,,5,outside
298,12,143,Alcoholic Beverages,AB-SPI-004,1,budget
298,12,144,Pantry Staples and Packaged Goods,PP-CNG-007,8,stockout
298,12,144,Pantry Staples and Packaged Goods,PP-CNG-004,8,budget
298,12,144,Bakery and Bread,,4,budget
298,12,144,Personal Care and Health,,1,budget
298,12,144,Seafood,,1,budget
298,12,167,Snacks and Confectionery,,3,outside
298,12,167,Bakery and Bread,BB-BKG-007,11,stockout
298,12,167,Bakery and Bread,BB-BKG-009,11,budget
298,12,167,Meat and Poultry,,4,budget
298,12,176,Frozen Foods,,2,outside
298,12,176,Pantry Staples and Packaged Goods,PP-CNG-004,3,budget
298,12,176,Meat and Poultry,,3,budget
298,12,176,Fresh Produce,,3,budget
298,12,176,Seafood,,1,budget
298,12,176,Dairy and Eggs,,4,budget
298,12,205,Fresh Produce,,8,outside
298,12,205,Bakery and Bread,,5,outside
298,12,205,Pantry Staples and Packaged Goods,,6,outside
298,12,205,Meat and Poultry,MP-CHI-007,2,budget
298,12,205,Beverages (Non-Alcoholic),,3,budget
298,13,3,Meat and Poultry,,4,outside
298,13,3,Beverages (Non-Alcoholic),,2,outside
298,13,3,Snacks and Confectionery,,1,outside
298,13,44,Fresh Produce,,6,outside
298,13,44,Beverages (Non-Alcoholic),,5,outside
298,13,44,Pantry Staples and Packaged Goods,,4,outside
298,13,44,Bakery and Bread,,4,outside
298,13,148,Beverages (Non-Alcoholic),,4,outside
298,13,148,Meat and Poultry,,3,outside
298,13,154,Fresh Produce,FP-VEG-008,5,stockout
298,13,154,Fresh Produce,FP-FRU-005,5,budget
298,13,154,Seafood,,1,budget
298,13,154,Personal Care and Health,,1,budget
298,13,242,Fresh Produce,,5,outside
298,13,242,Beverages (Non-Alcoholic),,1,outside
298,14,116,Household and Cleaning Supplies,,1,outside
298,14,116,Meat and Poultry,MP-CHI-007,3,budget
298,14,116,Pantry Staples and Packaged Goods,,6,budget
298,14,116,Personal Care and Health,,1,budget
298,14,116,Seafood,,1,budget
298,14,116,Snacks and Confectionery,,1,budget
298,14,185,Fresh Produce,,2,outside
298,14,185,Pantry Staples and Packaged Goods,PP-PAS-011,8,stockout
298,14,185,Pantry Staples and Packaged Goods,PP-CNG-005,6,stockout
298,14,185,Pantry Staples and Packaged Goods,PP-CNG-006,6,budget
298,14,185,Seafood,,2,budget
298,14,185,Snacks and Confectionery,,1,budget
298,14,252,Pantry Staples and Packaged Goods,,5,outside
298,14,252,Fresh Produce,,4,outside
298,14,252,Meat and Poultry,,1,outside
298,15,15,Meat and Poultry,,2,outside
298,15,15,Frozen Foods,,2,outside
298,15,15,Beverages (Non-Alcoholic),BN-JUI-006,1,budget
298,15,92,Bakery and Bread,,2,outside
298,15,92,Dairy and Eggs,,6,outside
298,15,92,Fresh Produce,,2,outside
298,15,92,Frozen Foods,,1,outside
298,15,178,Bakery and Bread,,2,outside
298,15,178,Dairy and Eggs,DE-MIL-007,5,stockout
298,15,178,Fresh Produce,FP-VEG-008,3,budget
298,15,178,Alcoholic Beverages,,1,budget
298,15,214,Meat and Poultry,,2,outside
298,15,233,Household and Cleaning Supplies,HC-DET-012,1,budget
298,15,233,Frozen Foods,,2,budget
298,15,233,Meat and Poultry,,2,budget
298,16,14,Beverages (Non-Alcoholic),,6,outside
298,16,14,Dairy and Eggs,,9,outside
298,16,14,Personal Care and Health,,1,outside
298,16,43,Meat and Poultry,,4,outside
298,16,43,Beverages (Non-Alcoholic),,1,outside
298,16,43,Frozen Foods,,1,outside
298,16,67,Pantry Staples and Packaged Goods,,5,outside
298,16,67,Bakery and Bread,,4,outside
298,16,155,Meat and Poultry,,1,outside
298,16,212,Snacks and Confectionery,,1,outside
298,16,212,Frozen Foods,,3,outside
298,16,212,Meat and Poultry,,2,outside
298,16,212,Pantry Staples and Packaged Goods,,3,outside
298,16,212,Seafood,SF-SPR-008,1,budget
298,16,212,Fresh Produce,,2,budget
298,17,81,Frozen Foods,,2,outside
298,17,81,Snacks and Confectionery,SC-NUT-011,1,budget
298,17,81,Beverages (Non-Alcoholic),,3,budget
298,17,81,Bakery and Bread,,3,budget
298,17,81,Dairy and Eggs,,3,budget
298,17,81,Seafood,,1,budget
298,17,81,Meat and Poultry,,1,budget
298,17,81,Alcoholic Beverages,,1,budget
298,17,97,Pantry Staples and Packaged Goods,,2,outside
298,17,97,Snacks and Confectionery,,1,outside
298,17,97,Meat and Poultry,,2,outside
298,17,241,Fresh Produce,,5,outside
298,17,241,Frozen Foods,FF-FVG-008,3,stockout
298,17,241,Frozen Foods,FF-FVG-007,3,budget
298,17,241,Bakery and Bread,,2,budget
298,17,241,Beverages (Non-Alcoholic),,1,budget
298,18,104,Frozen Foods,,6,outside
298,18,104,Snacks and Confectionery,SC-COO-011,1,budget
298,18,112,Dairy and Eggs,,10,outside
298,18,112,Bakery and Bread,,2,outside
298,18,112,Beverages (Non-Alcoholic),,6,outside
298,18,112,Frozen Foods,,5,outside
298,18,112,Fresh Produce,,2,outside
298,18,112,Meat and Poultry,,6,outside
298,18,160,Meat and Poultry,MP-PRM-007,3,budget
298,18,160,Dairy and Eggs,,3,budget
298,18,160,Pantry Staples and Packaged Goods,,3,budget
298,18,160,Beverages (Non-Alcoholic),,2,budget
298,18,160,Snacks and Confectionery,,1,budget
298,18,160,Household and Cleaning Supplies,,1,budget
298,18,160,Bakery and Bread,,1,budget
298,18,224,Fresh Produce,,8,outside
298,18,224,Pantry Staples and Packaged Goods,PP-CNG-006,6,stockout
298,18,224,Pantry Staples and Packaged Goods,PP-CNG-004,6,budget
298,18,224,Seafood,,3,budget
298,18,224,Household and Cleaning Supplies,,2,budget
298,18,224,Snacks and Confectionery,,1,budget
298,18,230,Bakery and Bread,BB-BKG-007,4,stockout
298,19,28,Alcoholic Beverages,,1,outside
298,19,28,Frozen Foods,,1,outside
298,19,28,Snacks and Confectionery,SC-CAN-002,1,budget
298,19,28,Meat and Poultry,,1,budget
298,19,115,Snacks and Confectionery,,1,outside
298,19,115,Fresh Produce,,3,outside
298,19,115,Meat and Poultry,MP-PRM-006,1,budget
298,19,128,Bakery and Bread,,5,outside
298,19,128,Pantry Staples and Packaged Goods,,5,outside
298,19,128,Meat and Poultry,,2,outside
298,19,128,Frozen Foods,FF-FVG-008,2,budget
298,19,128,Personal Care and Health,,1,budget
298,19,151,Seafood,SF-SPR-008,1,budget
298,19,151,Snacks and Confectionery,,2,budget
298,21,48,Household and Cleaning Supplies,,1,closed
298,21,48,Fresh Produce,,8,closed
298,21,48,Bakery and Bread,,5,closed
298,21,48,Beverages (Non-Alcoholic),,3,closed
298,21,48,Frozen Foods,,3,closed
298,21,48,Seafood,,4,closed
298,21,48,Dairy and Eggs,,6,closed
298,21,48,Pantry Staples and Packaged Goods,,4,closed
298,21,48,Meat and Poultry,,3,closed
298,21,48,Snacks and Confectionery,,1,closed
298,21,180,Bakery and Bread,,17,closed
298,21,180,Beverages (Non-Alcoholic),,10,closed
298,21,180,Dairy and Eggs,,28,closed
298,21,180,Fresh Produce,,16,closed
298,21,180,Frozen Foods,,4,closed
298,21,180,Snacks and Confectionery,,3,closed
298,21,180,Seafood,,3,closed
298,21,180,Pantry Staples and Packaged Goods,,7,closed
298,21,180,Alcoholic Beverages,,1,closed
298,21,180,Personal Care and Health,,2,closed
299,8,13,Pantry Staples and Packaged Goods,,2,outside
299,8,13,Seafood,,1,outside
299,8,13,Snacks and Confectionery,,1,outside
299,8,34,Meat and Poultry,,4,outside
299,8,34,Bakery and Bread,,5,outside
299,8,34,Personal Care and Health,PH-WEL-012,1,budget
299,8,34,Frozen Foods,,1,budget
299,8,72,Beverages (Non-Alcoholic),BN-BTW-009,2,stockout
299,8,72,Frozen Foods,FF-FVG-008,2,budget
299,8,72,Pantry Staples and Packaged Goods,,3,budget
299,8,72,Snacks and Confectionery,,2,budget
299,8,72,Meat and Poultry,,1,budget
299,8,72,Dairy and Eggs,,8,budget
299,8,72,Household and Cleaning Supplies,,1,budget
299,8,72,Fresh Produce,,2,budget
299,8,72,Bakery and Bread,,4,budget
299,8,85,Pantry Staples and Packaged Goods,PP-CNG-006,1,stockout
299,8,113,Bakery and Bread,,2,outside
299,8,113,Dairy and Eggs,,10,outside
299,8,113,Pantry Staples and Packaged Goods,PP-CNG-004,7,stockout
299,8,113,Household and Cleaning Supplies,HC-DET-010,1,budget
299,8,174,Household and Cleaning Supplies,,1,outside
299,8,174,Personal Care and Health,PH-WEL-010,1,budget
299,8,174,Seafood,,2,budget
299,8,174,Snacks and Confectionery,,3,budget
299,8,174,Alcoholic Beverages,,1,budget
299,8,189,Fresh Produce,,3,outside
299,8,189,Dairy and Eggs,,8,outside
299,9,58,Personal Care and Health,PH-WEL-012,1,budget
299,9,58,Fresh Produce,,6,budget
299,9,75,Fresh Produce,,3,outside
299,9,80,Meat and Poultry,,2,outside
299,9,80,Pantry Staples and Packaged Goods,,5,outside
299,9,110,Meat and Poultry,,2,outside
299,9,110,Pantry Staples and Packaged Goods,,2,outside
299,9,110,Beverages (Non-Alcoholic),,1,outside
299,9,110,Personal Care and Health,PH-VIT-010,1,budget
299,9,110,Bakery and Bread,,2,budget
299,9,110,Snacks and Confectionery,,1,budget
299,9,145,Household and Cleaning Supplies,HC-KIT-010,1,budget
299,9,145,Meat and Poultry,,3,budget
299,9,145,Pantry Staples and Packaged Goods,,4,budget
299,9,145,Snacks and Confectionery,,2,budget
299,9,145,Seafood,,1,budget
299,9,213,Frozen Foods,,2,outside
299,9,213,Personal Care and Health,,1,outside
299,10,22,Meat and Poultry,MP-PRM-007,1,stockout
299,10,22,Meat and Poultry,MP-POR-007,1,budget
299,10,22,Beverages (Non-Alcoholic),,6,budget
299,10,22,Pantry Staples and Packaged Goods,,3,budget
299,10,22,Dairy and Eggs,,7,budget
299,10,22,Bakery and Bread,,5,budget
299,10,22,Frozen Foods,,2,budget
299,10,23,Dairy and Eggs,,6,outside
299,10,23,Alcoholic Beverages,AB-SPI-012,1,budget
299,10,23,Bakery and Bread,,8,budget
299,10,23,Pantry Staples and Packaged Goods,,3,budget
299,10,25,Pantry Staples and Packaged Goods,,5,outside
299,10,25,Frozen Foods,FF-FVG-008,2,stockout
299,10,25,Household and Cleaning Supplies,HC-DET-011,1,budget
299,10,25,Snacks and Confectionery,,1,budget
299,10,42,Dairy and Eggs,,8,outside
299,10,42,Pantry Staples and Packaged Goods,,4,outside
299,10,42,Beverages (Non-Alcoholic),,2,outside
299,10,42,Seafood,,1,outside
299,10,46,Bakery and Bread,BB-BKG-009,1,stockout
299,10,46,Bakery and Bread,BB-FBR-009,1,budget
299,10,46,Beverages (Non-Alcoholic),,5,budget
299,10,46,Snacks and Confectionery,,1,budget
299,10,46,Seafood,,1,budget
299,10,133,Pantry Staples and Packaged Goods,,5,outside
299,10,133,Bakery and Bread,,2,outside
299,10,158,Bakery and Bread,BB-FBR-009,2,stockout
299,10,158,Meat and Poultry,MP-PRM-007,4,budget
299,10,158,Dairy and Eggs,,9,budget
299,10,158,Fresh Produce,,14,budget
299,10,158,Beverages (Non-Alcoholic),,5,budget
299,10,158,Personal Care and Health,,2,budget
299,10,158,Snacks and Confectionery,,1,budget
299,10,158,Frozen Foods,,2,budget
299,10,234,Meat and Poultry,MP-CHI-007,5,budget
299,10,234,Pantry Staples and Packaged Goods,,7,budget
299,10,234,Seafood,,5,budget
299,10,234,Snacks and Confectionery,,2,budget
299,10,235,Alcoholic Beverages,AB-WIN-005,1,budget
299,10,235,Meat and Poultry,,2,budget
299,10,235,Pantry Staples and Packaged Goods,,4,budget
299,10,235,Fresh Produce,,3,budget
299,11,30,Beverages (Non-Alcoholic),,2,outside
299,11,30,Dairy and Eggs,DE-MIL-009,1,stockout
299,11,30,Dairy and Eggs,DE-YOG-008,1,budget
299,11,140,Dairy and Eggs,,6,outside
299,11,140,Snacks and Confectionery,SC-CHO-010,1,budget
299,11,140,Alcoholic Beverages,,1,budget
299,11,160,Meat and Poultry,MP-CHI-007,2,budget
299,11,194,Bakery and Bread,,2,outside
299,11,194,Pantry Staples and Packaged Goods,,6,outside
299,11,194,Fresh Produce,,4,outside
299,11,194,Snacks and Confectionery,SC-COO-010,1,budget
299,11,207,Fresh Produce,,4,outside
299,11,207,Dairy and Eggs,,5,outside
299,11,207,Seafood,,1,outside
299,11,207,Pantry Staples and Packaged Goods,PP-CNG-006,3,budget
299,11,207,Meat and Poultry,,4,budget
299,11,207,Beverages (Non-Alcoholic),,2,budget
299,11,227,Dairy and Eggs,,3,outside
299,11,227,Fresh Produce,,2,outside
299,11,227,Pantry Staples and Packaged Goods,,2,outside
299,11,227,Seafood,,1,outside
299,12,52,Meat and Poultry,MP-PRM-007,2,budget
299,12,74,Frozen Foods,,3,outside
299,12,90,Snacks and Confectionery,SC-COO-012,1,budget
299,12,96,Personal Care and Health,PH-VIT-012,1,budget
299,12,96,Seafood,,1,budget
299,12,96,Meat and Poultry,,2,budget
299,12,108,Pantry Staples and Packaged Goods,,5,outside
299,12,108,Fresh Produce,FP-HER-009,3,stockout
299,12,108,Fresh Produce,FP-VEG-007,3,budget
299,12,108,Frozen Foods,,2,budget
299,12,108,Dairy and Eggs,,8,budget
299,12,108,Beverages (Non-Alcoholic),,5,budget
299,12,108,Meat and Poultry,,2,budget
299,12,114,Dairy and Eggs,DE-MIL-007,4,stockout
299,12,114,Dairy and Eggs,DE-MIL-009,4,budget
299,12,114,Personal Care and Health,,1,budget
299,12,118,Beverages (Non-Alcoholic),,1,outside
299,12,118,Frozen Foods,,2,outside
299,12,118,Pantry Staples and Packaged Goods,,4,outside
299,12,118,Bakery and Bread,BB-BKG-007,2,budget
299,12,166,Household and Cleaning Supplies,HC-DET-011,1,budget
299,12,166,Pantry Staples and Packaged Goods,,7,budget
299,12,166,Dairy and Eggs,,10,budget
299,12,166,Fresh Produce,,4,budget
299,12,166,Frozen Foods,,4,budget
299,12,166,Meat and Poultry,,2,budget
299,12,166,Beverages (Non-Alcoholic),,3,budget
299,12,166,Bakery and Bread,,4,budget
299,12,166,Seafood,,2,budget
299,12,200,Pantry Staples and Packaged Goods,PP-CNG-006,2,stockout
299,12,200,Pantry Staples and Packaged Goods,PP-CNG-004,2,budget
299,12,200,Bakery and Bread,,5,budget
299,12,200,Fresh Produce,,3,budget
299,12,209,Alcoholic Beverages,AB-SPI-010,1,budget
299,12,209,Pantry Staples and Packaged Goods,,9,budget
299,12,209,Dairy and Eggs,,12,budget
299,12,209,Bakery and Bread,,7,budget
299,12,209,Beverages (Non-Alcoholic),,4,budget
299,12,209,Meat and Poultry,,3,budget
299,12,209,Seafood,,2,budget
299,12,209,Fresh Produce,,4,budget
299,12,209,Frozen Foods,,4,budget
299,12,209,Snacks and Confectionery,,1,budget
299,13,12,Beverages (Non-Alcoholic),,5,outside
299,13,12,Meat and Poultry,,1,outside
299,13,35,Bakery and Bread,,4,outside
299,13,35,Pantry Staples and Packaged Goods,,4,outside
299,13,35,Fresh Produce,,4,outside
299,13,35,Snacks and Confectionery,,1,outside
299,13,86,Pantry Staples and Packaged Goods,,2,outside
299,13,86,Fresh Produce,,3,outside
299,13,203,Snacks and Confectionery,SC-CAN-012,1,budget
299,13,203,Bakery and Bread,,4,budget
299,13,203,Fresh Produce,,3,budget
299,13,203,Frozen Foods,,3,budget
299,13,203,Pantry Staples and Packaged Goods,,3,budget
299,13,203,Seafood,,1,budget
299,13,215,Pantry Staples and Packaged Goods,,2,outside
299,13,215,Beverages (Non-Alcoholic),,2,outside
299,13,215,Fresh Produce,FP-VEG-008,1,stockout
299,13,215,Fresh Produce,FP-HER-009,1,budget
299,13,241,Meat and Poultry,MP-PRM-007,3,budget
299,14,153,Meat and Poultry,,3,outside
299,14,153,Beverages (Non-Alcoholic),,2,outside
299,14,153,Frozen Foods,FF-FVG-007,1,budget
299,14,168,Snacks and Confectionery,SC-CHO-010,1,budget
299,14,168,Dairy and Eggs,,10,budget
299,14,168,Pantry Staples and Packaged Goods,,4,budget
299,14,168,Bakery and Bread,,4,budget
299,14,168,Beverages (Non-Alcoholic),,2,budget
299,14,168,Fresh Produce,,2,budget
299,14,168,Seafood,,2,budget
299,14,168,Alcoholic Beverages,,1,budget
299,14,168,Meat and Poultry,,1,budget
299,15,77,Beverages (Non-Alcoholic),,4,outside
299,15,77,Fresh Produce,,4,outside
299,15,77,Meat and Poultry,,6,outside
299,15,77,Pantry Staples and Packaged Goods,PP-CNG-007,12,budget
299,15,77,Personal Care and Health,,1,budget
299,15,77,Seafood,,2,budget
299,15,77,Snacks and Confectionery,,1,budget
299,15,77,Household and Cleaning Supplies,,1,budget
299,15,177,Frozen Foods,,4,outside
299,15,177,Beverages (Non-Alcoholic),,1,outside
299,15,238,Pantry Staples and Packaged Goods,,4,outside
299,15,238,Meat and Poultry,MP-PRM-007,2,stockout
299,15,238,Dairy and Eggs,DE-MIL-009,2,stockout
299,15,238,Dairy and Eggs,DE-MIL-007,2,budget
299,15,238,Bakery and Bread,,3,budget
299,15,238,Frozen Foods,,2,budget
299,15,238,Beverages (Non-Alcoholic),,1,budget
299,16,9,Seafood,SF-SPR-009,1,budget
299,16,9,Snacks and Confectionery,,1,budget
